replica,network,population,true_model,sigma,base_SS,modelcompare,first_row
49,None,All,2,0.8,100,AIC,54
50,None,All,2,0.8,100,AIC,14
1,None,All,7,0.8,100,AIC,223
2,None,All,7,0.8,100,AIC,197
3,None,All,7,0.8,100,AIC,8
4,None,All,7,0.8,100,AIC,16
5,None,All,7,0.8,100,AIC,50
6,None,All,7,0.8,100,AIC,35
7,None,All,7,0.8,100,AIC,2
8,None,All,7,0.8,100,AIC,24
9,None,All,7,0.8,100,AIC,5
10,None,All,7,0.8,100,AIC,171
11,None,All,7,0.8,100,AIC,24
12,None,All,7,0.8,100,AIC,57
13,None,All,7,0.8,100,AIC,65
14,None,All,7,0.8,100,AIC,48
15,None,All,7,0.8,100,AIC,42
16,None,All,7,0.8,100,AIC,131
17,None,All,7,0.8,100,AIC,43
18,None,All,7,0.8,100,AIC,6
19,None,All,7,0.8,100,AIC,16
20,None,All,7,0.8,100,AIC,32
21,None,All,7,0.8,100,AIC,36
22,None,All,7,0.8,100,AIC,86
23,None,All,7,0.8,100,AIC,208
24,None,All,7,0.8,100,AIC,24
25,None,All,7,0.8,100,AIC,71
26,None,All,7,0.8,100,AIC,23
27,None,All,7,0.8,100,AIC,19
28,None,All,7,0.8,100,AIC,47
29,None,All,7,0.8,100,AIC,25
30,None,All,7,0.8,100,AIC,16
31,None,All,7,0.8,100,AIC,121
32,None,All,7,0.8,100,AIC,78
33,None,All,7,0.8,100,AIC,24
34,None,All,7,0.8,100,AIC,24
35,None,All,7,0.8,100,AIC,41
36,None,All,7,0.8,100,AIC,221
37,None,All,7,0.8,100,AIC,21
38,None,All,7,0.8,100,AIC,6
39,None,All,7,0.8,100,AIC,33
40,None,All,7,0.8,100,AIC,24
41,None,All,7,0.8,100,AIC,39
42,None,All,7,0.8,100,AIC,133
43,None,All,7,0.8,100,AIC,69
44,None,All,7,0.8,100,AIC,28
45,None,All,7,0.8,100,AIC,202
46,None,All,7,0.8,100,AIC,21
47,None,All,7,0.8,100,AIC,414
48,None,All,7,0.8,100,AIC,108
49,None,All,7,0.8,100,AIC,43
50,None,All,7,0.8,100,AIC,207
1,None,All,13,0.8,100,BIC,853
2,None,All,13,0.8,100,BIC,9400
3,None,All,13,0.8,100,BIC,1062
4,None,All,13,0.8,100,BIC,1327
5,None,All,13,0.8,100,BIC,86
6,None,All,13,0.8,100,BIC,564
7,None,All,13,0.8,100,BIC,3098
8,None,All,13,0.8,100,BIC,43
9,None,All,13,0.8,100,BIC,1545
10,None,All,13,0.8,100,BIC,539
11,None,All,13,0.8,100,BIC,1269
12,None,All,13,0.8,100,BIC,537
13,None,All,13,0.8,100,BIC,573
14,None,All,13,0.8,100,BIC,1286
15,None,All,13,0.8,100,BIC,1696
16,None,All,13,0.8,100,BIC,178
17,None,All,13,0.8,100,BIC,28
18,None,All,13,0.8,100,BIC,372
19,None,All,13,0.8,100,BIC,2226
20,None,All,13,0.8,100,BIC,298
21,None,All,13,0.8,100,BIC,1452
22,None,All,13,0.8,100,BIC,2057
23,None,All,13,0.8,100,BIC,976
24,None,All,13,0.8,100,BIC,2179
25,None,All,13,0.8,100,BIC,708
26,None,All,13,0.8,100,BIC,3011
27,None,All,13,0.8,100,BIC,1287
28,None,All,13,0.8,100,BIC,348
29,None,All,13,0.8,100,BIC,354
30,None,All,13,0.8,100,BIC,1359
31,None,All,13,0.8,100,BIC,350
32,None,All,13,0.8,100,BIC,309
33,None,All,13,0.8,100,BIC,1167
34,None,All,13,0.8,100,BIC,43
35,None,All,13,0.8,100,BIC,1649
36,None,All,13,0.8,100,BIC,843
37,None,All,13,0.8,100,BIC,118
38,None,All,13,0.8,100,BIC,626
39,None,All,13,0.8,100,BIC,2211
40,None,All,13,0.8,100,BIC,2078
41,None,All,13,0.8,100,BIC,764
42,None,All,13,0.8,100,BIC,169
43,None,All,13,0.8,100,BIC,2711
44,None,All,13,0.8,100,BIC,1355
45,None,All,13,0.8,100,BIC,1929
46,None,All,13,0.8,100,BIC,335
47,None,All,13,0.8,100,BIC,4602
48,None,All,13,0.8,100,BIC,3
49,None,All,13,0.8,100,BIC,71
50,None,All,13,0.8,100,BIC,961
1,None,All,2,0.8,100,BIC,16
2,None,All,2,0.8,100,BIC,70
3,None,All,2,0.8,100,BIC,2
4,None,All,2,0.8,100,BIC,2
5,None,All,2,0.8,100,BIC,1
6,None,All,2,0.8,100,BIC,63
7,None,All,2,0.8,100,BIC,30
8,None,All,2,0.8,100,BIC,31
9,None,All,2,0.8,100,BIC,16
10,None,All,2,0.8,100,BIC,44
11,None,All,2,0.8,100,BIC,10
12,None,All,2,0.8,100,BIC,19
13,None,All,2,0.8,100,BIC,16
14,None,All,2,0.8,100,BIC,6
15,None,All,2,0.8,100,BIC,18
16,None,All,2,0.8,100,BIC,8
17,None,All,2,0.8,100,BIC,56
18,None,All,2,0.8,100,BIC,10
19,None,All,2,0.8,100,BIC,48
20,None,All,2,0.8,100,BIC,14
21,None,All,2,0.8,100,BIC,11
22,None,All,2,0.8,100,BIC,8
23,None,All,2,0.8,100,BIC,9
24,None,All,2,0.8,100,BIC,43
25,None,All,2,0.8,100,BIC,2
26,None,All,2,0.8,100,BIC,51
27,None,All,2,0.8,100,BIC,16
28,None,All,2,0.8,100,BIC,66
29,None,All,2,0.8,100,BIC,40
30,None,All,2,0.8,100,BIC,192
31,None,All,2,0.8,100,BIC,232
32,None,All,2,0.8,100,BIC,6
33,None,All,2,0.8,100,BIC,10
34,None,All,2,0.8,100,BIC,31
35,None,All,2,0.8,100,BIC,16
36,None,All,2,0.8,100,BIC,5
37,None,All,2,0.8,100,BIC,28
38,None,All,2,0.8,100,BIC,77
39,None,All,2,0.8,100,BIC,23
40,None,All,2,0.8,100,BIC,13
41,None,All,2,0.8,100,BIC,9
42,None,All,2,0.8,100,BIC,7
43,None,All,2,0.8,100,BIC,55
44,None,All,2,0.8,100,BIC,8
45,None,All,2,0.8,100,BIC,86
46,None,All,2,0.8,100,BIC,73
47,None,All,2,0.8,100,BIC,14
48,None,All,2,0.8,100,BIC,27
49,None,All,2,0.8,100,BIC,12
50,None,All,2,0.8,100,BIC,22
1,None,All,7,0.8,100,BIC,238
2,None,All,7,0.8,100,BIC,367
3,None,All,7,0.8,100,BIC,54
4,None,All,7,0.8,100,BIC,12
5,None,All,7,0.8,100,BIC,626
6,None,All,7,0.8,100,BIC,268
7,None,All,7,0.8,100,BIC,2
8,None,All,7,0.8,100,BIC,158
9,None,All,7,0.8,100,BIC,235
10,None,All,7,0.8,100,BIC,54
11,None,All,7,0.8,100,BIC,178
12,None,All,7,0.8,100,BIC,4
13,None,All,7,0.8,100,BIC,465
14,None,All,7,0.8,100,BIC,178
15,None,All,7,0.8,100,BIC,189
16,None,All,7,0.8,100,BIC,232
17,None,All,7,0.8,100,BIC,70
18,None,All,7,0.8,100,BIC,626
19,None,All,7,0.8,100,BIC,595
20,None,All,7,0.8,100,BIC,144
21,None,All,7,0.8,100,BIC,101
22,None,All,7,0.8,100,BIC,433
23,None,All,7,0.8,100,BIC,247
24,None,All,7,0.8,100,BIC,523
25,None,All,7,0.8,100,BIC,80
26,None,All,7,0.8,100,BIC,569
27,None,All,7,0.8,100,BIC,8
28,None,All,7,0.8,100,BIC,759
29,None,All,7,0.8,100,BIC,102
30,None,All,7,0.8,100,BIC,292
31,None,All,7,0.8,100,BIC,2411
32,None,All,7,0.8,100,BIC,107
33,None,All,7,0.8,100,BIC,119
34,None,All,7,0.8,100,BIC,158
35,None,All,7,0.8,100,BIC,240
36,None,All,7,0.8,100,BIC,23
37,None,All,7,0.8,100,BIC,50
38,None,All,7,0.8,100,BIC,6
39,None,All,7,0.8,100,BIC,580
40,None,All,7,0.8,100,BIC,1913
41,None,All,7,0.8,100,BIC,749
42,None,All,7,0.8,100,BIC,59
43,None,All,7,0.8,100,BIC,669
44,None,All,7,0.8,100,BIC,241
45,None,All,7,0.8,100,BIC,153
46,None,All,7,0.8,100,BIC,170
47,None,All,7,0.8,100,BIC,4776
48,None,All,7,0.8,100,BIC,2257
49,None,All,7,0.8,100,BIC,355
50,None,All,7,0.8,100,BIC,261
1,None,Bo,13,0.2,100,AIC,663
2,None,Bo,13,0.2,100,AIC,2
3,None,Bo,13,0.2,100,AIC,8634
4,None,Bo,13,0.2,100,AIC,3
5,None,Bo,13,0.2,100,AIC,1544
6,None,Bo,13,0.2,100,AIC,Inf
7,None,Bo,13,0.2,100,AIC,7834
8,None,Bo,13,0.2,100,AIC,1
9,None,Bo,13,0.2,100,AIC,2604
10,None,Bo,13,0.2,100,AIC,3473
11,None,Bo,13,0.2,100,AIC,4519
12,None,Bo,13,0.2,100,AIC,7517
13,None,Bo,13,0.2,100,AIC,386
14,None,Bo,13,0.2,100,AIC,9833
15,None,Bo,13,0.2,100,AIC,7600
16,None,Bo,13,0.2,100,AIC,3717
17,None,Bo,13,0.2,100,AIC,1
18,None,Bo,13,0.2,100,AIC,Inf
19,None,Bo,13,0.2,100,AIC,3
20,None,Bo,13,0.2,100,AIC,2
21,None,Bo,13,0.2,100,AIC,2850
22,None,Bo,13,0.2,100,AIC,142
23,None,Bo,13,0.2,100,AIC,1
24,None,Bo,13,0.2,100,AIC,3450
25,None,Bo,13,0.2,100,AIC,3776
26,None,Bo,13,0.2,100,AIC,3890
27,None,Bo,13,0.2,100,AIC,3877
28,None,Bo,13,0.2,100,AIC,677
29,None,Bo,13,0.2,100,AIC,1
30,None,Bo,13,0.2,100,AIC,950
31,None,Bo,13,0.2,100,AIC,4756
32,None,Bo,13,0.2,100,AIC,266
33,None,Bo,13,0.2,100,AIC,8176
34,None,Bo,13,0.2,100,AIC,1
35,None,Bo,13,0.2,100,AIC,2029
36,None,Bo,13,0.2,100,AIC,8610
37,None,Bo,13,0.2,100,AIC,2
38,None,Bo,13,0.2,100,AIC,8586
39,None,Bo,13,0.2,100,AIC,2
40,None,Bo,13,0.2,100,AIC,9682
41,None,Bo,13,0.2,100,AIC,Inf
42,None,Bo,13,0.2,100,AIC,2
43,None,Bo,13,0.2,100,AIC,1879
44,None,Bo,13,0.2,100,AIC,1
45,None,Bo,13,0.2,100,AIC,2
46,None,Bo,13,0.2,100,AIC,7677
47,None,Bo,13,0.2,100,AIC,1586
48,None,Bo,13,0.2,100,AIC,Inf
49,None,Bo,13,0.2,100,AIC,1660
50,None,Bo,13,0.2,100,AIC,1106
1,None,Bo,2,0.2,100,AIC,4315
2,None,Bo,2,0.2,100,AIC,Inf
3,None,Bo,2,0.2,100,AIC,7973
4,None,Bo,2,0.2,100,AIC,2208
5,None,Bo,2,0.2,100,AIC,8
6,None,Bo,2,0.2,100,AIC,267
7,None,Bo,2,0.2,100,AIC,7115
8,None,Bo,2,0.2,100,AIC,52
9,None,Bo,2,0.2,100,AIC,1136
10,None,Bo,2,0.2,100,AIC,4302
11,None,Bo,2,0.2,100,AIC,513
12,None,Bo,2,0.2,100,AIC,2308
13,None,Bo,2,0.2,100,AIC,4627
14,None,Bo,2,0.2,100,AIC,4
15,None,Bo,2,0.2,100,AIC,4059
16,None,Bo,2,0.2,100,AIC,549
17,None,Bo,2,0.2,100,AIC,348
18,None,Bo,2,0.2,100,AIC,7119
19,None,Bo,2,0.2,100,AIC,Inf
20,None,Bo,2,0.2,100,AIC,2679
21,None,Bo,2,0.2,100,AIC,4568
22,None,Bo,2,0.2,100,AIC,342
23,None,Bo,2,0.2,100,AIC,4509
24,None,Bo,2,0.2,100,AIC,Inf
25,None,Bo,2,0.2,100,AIC,509
26,None,Bo,2,0.2,100,AIC,7788
27,None,Bo,2,0.2,100,AIC,1133
28,None,Bo,2,0.2,100,AIC,163
29,None,Bo,2,0.2,100,AIC,3293
30,None,Bo,2,0.2,100,AIC,1510
31,None,Bo,2,0.2,100,AIC,6315
32,None,Bo,2,0.2,100,AIC,2689
33,None,Bo,2,0.2,100,AIC,2388
34,None,Bo,2,0.2,100,AIC,52
35,None,Bo,2,0.2,100,AIC,Inf
36,None,Bo,2,0.2,100,AIC,5415
37,None,Bo,2,0.2,100,AIC,1714
38,None,Bo,2,0.2,100,AIC,Inf
39,None,Bo,2,0.2,100,AIC,Inf
40,None,Bo,2,0.2,100,AIC,4355
41,None,Bo,2,0.2,100,AIC,3911
42,None,Bo,2,0.2,100,AIC,2339
43,None,Bo,2,0.2,100,AIC,3637
44,None,Bo,2,0.2,100,AIC,2053
45,None,Bo,2,0.2,100,AIC,1293
46,None,Bo,2,0.2,100,AIC,1704
47,None,Bo,2,0.2,100,AIC,74
48,None,Bo,2,0.2,100,AIC,3862
49,None,Bo,2,0.2,100,AIC,2702
50,None,Bo,2,0.2,100,AIC,1419
1,None,Bo,7,0.2,100,AIC,637
2,None,Bo,7,0.2,100,AIC,1201
3,None,Bo,7,0.2,100,AIC,7039
4,None,Bo,7,0.2,100,AIC,6040
5,None,Bo,7,0.2,100,AIC,7701
6,None,Bo,7,0.2,100,AIC,6139
7,None,Bo,7,0.2,100,AIC,410
8,None,Bo,7,0.2,100,AIC,1
9,None,Bo,7,0.2,100,AIC,452
10,None,Bo,7,0.2,100,AIC,3491
11,None,Bo,7,0.2,100,AIC,1
12,None,Bo,7,0.2,100,AIC,9527
13,None,Bo,7,0.2,100,AIC,1192
14,None,Bo,7,0.2,100,AIC,786
15,None,Bo,7,0.2,100,AIC,326
16,None,Bo,7,0.2,100,AIC,43
17,None,Bo,7,0.2,100,AIC,645
18,None,Bo,7,0.2,100,AIC,7628
19,None,Bo,7,0.2,100,AIC,Inf
20,None,Bo,7,0.2,100,AIC,4929
21,None,Bo,7,0.2,100,AIC,2281
22,None,Bo,7,0.2,100,AIC,715
23,None,Bo,7,0.2,100,AIC,2928
24,None,Bo,7,0.2,100,AIC,3043
25,None,Bo,7,0.2,100,AIC,1786
26,None,Bo,7,0.2,100,AIC,Inf
27,None,Bo,7,0.2,100,AIC,60
28,None,Bo,7,0.2,100,AIC,447
29,None,Bo,7,0.2,100,AIC,1479
30,None,Bo,7,0.2,100,AIC,3048
31,None,Bo,7,0.2,100,AIC,1440
32,None,Bo,7,0.2,100,AIC,1530
33,None,Bo,7,0.2,100,AIC,712
34,None,Bo,7,0.2,100,AIC,1
35,None,Bo,7,0.2,100,AIC,1884
36,None,Bo,7,0.2,100,AIC,2196
37,None,Bo,7,0.2,100,AIC,59
38,None,Bo,7,0.2,100,AIC,216
39,None,Bo,7,0.2,100,AIC,472
40,None,Bo,7,0.2,100,AIC,7585
41,None,Bo,7,0.2,100,AIC,93
42,None,Bo,7,0.2,100,AIC,3546
43,None,Bo,7,0.2,100,AIC,178
44,None,Bo,7,0.2,100,AIC,691
45,None,Bo,7,0.2,100,AIC,423
46,None,Bo,7,0.2,100,AIC,6994
47,None,Bo,7,0.2,100,AIC,7605
48,None,Bo,7,0.2,100,AIC,1699
49,None,Bo,7,0.2,100,AIC,5501
50,None,Bo,7,0.2,100,AIC,Inf
1,None,Bo,13,0.2,100,BIC,663
2,None,Bo,13,0.2,100,BIC,2
3,None,Bo,13,0.2,100,BIC,8634
4,None,Bo,13,0.2,100,BIC,4
5,None,Bo,13,0.2,100,BIC,1544
6,None,Bo,13,0.2,100,BIC,1843
7,None,Bo,13,0.2,100,BIC,7834
8,None,Bo,13,0.2,100,BIC,1
9,None,Bo,13,0.2,100,BIC,2604
10,None,Bo,13,0.2,100,BIC,1110
11,None,Bo,13,0.2,100,BIC,4519
12,None,Bo,13,0.2,100,BIC,7517
13,None,Bo,13,0.2,100,BIC,386
14,None,Bo,13,0.2,100,BIC,4599
15,None,Bo,13,0.2,100,BIC,7600
16,None,Bo,13,0.2,100,BIC,3665
17,None,Bo,13,0.2,100,BIC,1
18,None,Bo,13,0.2,100,BIC,Inf
19,None,Bo,13,0.2,100,BIC,4
20,None,Bo,13,0.2,100,BIC,2
21,None,Bo,13,0.2,100,BIC,2850
22,None,Bo,13,0.2,100,BIC,142
23,None,Bo,13,0.2,100,BIC,1
24,None,Bo,13,0.2,100,BIC,3450
25,None,Bo,13,0.2,100,BIC,3776
26,None,Bo,13,0.2,100,BIC,3890
27,None,Bo,13,0.2,100,BIC,3877
28,None,Bo,13,0.2,100,BIC,677
29,None,Bo,13,0.2,100,BIC,1
30,None,Bo,13,0.2,100,BIC,950
31,None,Bo,13,0.2,100,BIC,492
32,None,Bo,13,0.2,100,BIC,266
33,None,Bo,13,0.2,100,BIC,8176
34,None,Bo,13,0.2,100,BIC,1
35,None,Bo,13,0.2,100,BIC,2029
36,None,Bo,13,0.2,100,BIC,8610
37,None,Bo,13,0.2,100,BIC,2
38,None,Bo,13,0.2,100,BIC,8586
39,None,Bo,13,0.2,100,BIC,2
40,None,Bo,13,0.2,100,BIC,507
41,None,Bo,13,0.2,100,BIC,Inf
42,None,Bo,13,0.2,100,BIC,2
43,None,Bo,13,0.2,100,BIC,1879
44,None,Bo,13,0.2,100,BIC,1
45,None,Bo,13,0.2,100,BIC,2
46,None,Bo,13,0.2,100,BIC,7677
47,None,Bo,13,0.2,100,BIC,1586
48,None,Bo,13,0.2,100,BIC,392
49,None,Bo,13,0.2,100,BIC,1660
50,None,Bo,13,0.2,100,BIC,1109
1,None,Bo,2,0.2,100,BIC,89
2,None,Bo,2,0.2,100,BIC,3622
3,None,Bo,2,0.2,100,BIC,7990
4,None,Bo,2,0.2,100,BIC,3338
5,None,Bo,2,0.2,100,BIC,8
6,None,Bo,2,0.2,100,BIC,267
7,None,Bo,2,0.2,100,BIC,2645
8,None,Bo,2,0.2,100,BIC,52
9,None,Bo,2,0.2,100,BIC,3112
10,None,Bo,2,0.2,100,BIC,179
11,None,Bo,2,0.2,100,BIC,513
12,None,Bo,2,0.2,100,BIC,2094
13,None,Bo,2,0.2,100,BIC,479
14,None,Bo,2,0.2,100,BIC,4
15,None,Bo,2,0.2,100,BIC,Inf
16,None,Bo,2,0.2,100,BIC,Inf
17,None,Bo,2,0.2,100,BIC,5267
18,None,Bo,2,0.2,100,BIC,93
19,None,Bo,2,0.2,100,BIC,Inf
20,None,Bo,2,0.2,100,BIC,1725
21,None,Bo,2,0.2,100,BIC,2717
22,None,Bo,2,0.2,100,BIC,616
23,None,Bo,2,0.2,100,BIC,6569
24,None,Bo,2,0.2,100,BIC,3907
25,None,Bo,2,0.2,100,BIC,737
26,None,Bo,2,0.2,100,BIC,Inf
27,None,Bo,2,0.2,100,BIC,2175
28,None,Bo,2,0.2,100,BIC,184
29,None,Bo,2,0.2,100,BIC,3293
30,None,Bo,2,0.2,100,BIC,3976
31,None,Bo,2,0.2,100,BIC,6784
32,None,Bo,2,0.2,100,BIC,Inf
33,None,Bo,2,0.2,100,BIC,7633
34,None,Bo,2,0.2,100,BIC,52
35,None,Bo,2,0.2,100,BIC,2627
36,None,Bo,2,0.2,100,BIC,Inf
37,None,Bo,2,0.2,100,BIC,452
38,None,Bo,2,0.2,100,BIC,5078
39,None,Bo,2,0.2,100,BIC,2975
40,None,Bo,2,0.2,100,BIC,4920
41,None,Bo,2,0.2,100,BIC,9239
42,None,Bo,2,0.2,100,BIC,2339
43,None,Bo,2,0.2,100,BIC,1060
44,None,Bo,2,0.2,100,BIC,588
45,None,Bo,2,0.2,100,BIC,7038
46,None,Bo,2,0.2,100,BIC,3907
47,None,Bo,2,0.2,100,BIC,1853
48,None,Bo,2,0.2,100,BIC,6370
49,None,Bo,2,0.2,100,BIC,891
50,None,Bo,2,0.2,100,BIC,3876
1,None,Bo,7,0.2,100,BIC,637
2,None,Bo,7,0.2,100,BIC,418
3,None,Bo,7,0.2,100,BIC,6505
4,None,Bo,7,0.2,100,BIC,991
5,None,Bo,7,0.2,100,BIC,9015
6,None,Bo,7,0.2,100,BIC,1605
7,None,Bo,7,0.2,100,BIC,Inf
8,None,Bo,7,0.2,100,BIC,1
9,None,Bo,7,0.2,100,BIC,1294
10,None,Bo,7,0.2,100,BIC,1959
11,None,Bo,7,0.2,100,BIC,1
12,None,Bo,7,0.2,100,BIC,4013
13,None,Bo,7,0.2,100,BIC,3535
14,None,Bo,7,0.2,100,BIC,Inf
15,None,Bo,7,0.2,100,BIC,324
16,None,Bo,7,0.2,100,BIC,43
17,None,Bo,7,0.2,100,BIC,3746
18,None,Bo,7,0.2,100,BIC,989
19,None,Bo,7,0.2,100,BIC,5494
20,None,Bo,7,0.2,100,BIC,826
21,None,Bo,7,0.2,100,BIC,1226
22,None,Bo,7,0.2,100,BIC,715
23,None,Bo,7,0.2,100,BIC,2928
24,None,Bo,7,0.2,100,BIC,2317
25,None,Bo,7,0.2,100,BIC,2546
26,None,Bo,7,0.2,100,BIC,1492
27,None,Bo,7,0.2,100,BIC,60
28,None,Bo,7,0.2,100,BIC,447
29,None,Bo,7,0.2,100,BIC,1479
30,None,Bo,7,0.2,100,BIC,821
31,None,Bo,7,0.2,100,BIC,8956
32,None,Bo,7,0.2,100,BIC,1530
33,None,Bo,7,0.2,100,BIC,712
34,None,Bo,7,0.2,100,BIC,1
35,None,Bo,7,0.2,100,BIC,5552
36,None,Bo,7,0.2,100,BIC,987
37,None,Bo,7,0.2,100,BIC,2009
38,None,Bo,7,0.2,100,BIC,216
39,None,Bo,7,0.2,100,BIC,472
40,None,Bo,7,0.2,100,BIC,2775
41,None,Bo,7,0.2,100,BIC,93
42,None,Bo,7,0.2,100,BIC,363
43,None,Bo,7,0.2,100,BIC,178
44,None,Bo,7,0.2,100,BIC,566
45,None,Bo,7,0.2,100,BIC,423
46,None,Bo,7,0.2,100,BIC,2833
47,None,Bo,7,0.2,100,BIC,3514
48,None,Bo,7,0.2,100,BIC,281
49,None,Bo,7,0.2,100,BIC,7209
50,None,Bo,7,0.2,100,BIC,1672
1,None,Bo,13,0.5,100,AIC,663
2,None,Bo,13,0.5,100,AIC,2
3,None,Bo,13,0.5,100,AIC,8634
4,None,Bo,13,0.5,100,AIC,6
5,None,Bo,13,0.5,100,AIC,1544
6,None,Bo,13,0.5,100,AIC,28
7,None,Bo,13,0.5,100,AIC,7834
8,None,Bo,13,0.5,100,AIC,1
9,None,Bo,13,0.5,100,AIC,2604
10,None,Bo,13,0.5,100,AIC,211
11,None,Bo,13,0.5,100,AIC,476
12,None,Bo,13,0.5,100,AIC,6614
13,None,Bo,13,0.5,100,AIC,386
14,None,Bo,13,0.5,100,AIC,1634
15,None,Bo,13,0.5,100,AIC,8004
16,None,Bo,13,0.5,100,AIC,5
17,None,Bo,13,0.5,100,AIC,1
18,None,Bo,13,0.5,100,AIC,4124
19,None,Bo,13,0.5,100,AIC,3
20,None,Bo,13,0.5,100,AIC,4237
21,None,Bo,13,0.5,100,AIC,158
22,None,Bo,13,0.5,100,AIC,143
23,None,Bo,13,0.5,100,AIC,1
24,None,Bo,13,0.5,100,AIC,3450
25,None,Bo,13,0.5,100,AIC,3777
26,None,Bo,13,0.5,100,AIC,3404
27,None,Bo,13,0.5,100,AIC,3877
28,None,Bo,13,0.5,100,AIC,4140
29,None,Bo,13,0.5,100,AIC,3
30,None,Bo,13,0.5,100,AIC,950
31,None,Bo,13,0.5,100,AIC,5027
32,None,Bo,13,0.5,100,AIC,443
33,None,Bo,13,0.5,100,AIC,339
34,None,Bo,13,0.5,100,AIC,1
35,None,Bo,13,0.5,100,AIC,2497
36,None,Bo,13,0.5,100,AIC,508
37,None,Bo,13,0.5,100,AIC,2
38,None,Bo,13,0.5,100,AIC,8586
39,None,Bo,13,0.5,100,AIC,2
40,None,Bo,13,0.5,100,AIC,519
41,None,Bo,13,0.5,100,AIC,1443
42,None,Bo,13,0.5,100,AIC,3239
43,None,Bo,13,0.5,100,AIC,1879
44,None,Bo,13,0.5,100,AIC,1
45,None,Bo,13,0.5,100,AIC,2
46,None,Bo,13,0.5,100,AIC,4520
47,None,Bo,13,0.5,100,AIC,1062
48,None,Bo,13,0.5,100,AIC,Inf
49,None,Bo,13,0.5,100,AIC,1660
50,None,Bo,13,0.5,100,AIC,3440
1,None,Bo,2,0.5,100,AIC,3485
2,None,Bo,2,0.5,100,AIC,1865
3,None,Bo,2,0.5,100,AIC,7973
4,None,Bo,2,0.5,100,AIC,2208
5,None,Bo,2,0.5,100,AIC,8
6,None,Bo,2,0.5,100,AIC,267
7,None,Bo,2,0.5,100,AIC,7115
8,None,Bo,2,0.5,100,AIC,52
9,None,Bo,2,0.5,100,AIC,1136
10,None,Bo,2,0.5,100,AIC,3795
11,None,Bo,2,0.5,100,AIC,513
12,None,Bo,2,0.5,100,AIC,2308
13,None,Bo,2,0.5,100,AIC,4627
14,None,Bo,2,0.5,100,AIC,4
15,None,Bo,2,0.5,100,AIC,Inf
16,None,Bo,2,0.5,100,AIC,549
17,None,Bo,2,0.5,100,AIC,348
18,None,Bo,2,0.5,100,AIC,7119
19,None,Bo,2,0.5,100,AIC,2474
20,None,Bo,2,0.5,100,AIC,2679
21,None,Bo,2,0.5,100,AIC,4568
22,None,Bo,2,0.5,100,AIC,342
23,None,Bo,2,0.5,100,AIC,4509
24,None,Bo,2,0.5,100,AIC,Inf
25,None,Bo,2,0.5,100,AIC,509
26,None,Bo,2,0.5,100,AIC,7788
27,None,Bo,2,0.5,100,AIC,1133
28,None,Bo,2,0.5,100,AIC,163
29,None,Bo,2,0.5,100,AIC,3555
30,None,Bo,2,0.5,100,AIC,1510
31,None,Bo,2,0.5,100,AIC,2416
32,None,Bo,2,0.5,100,AIC,2689
33,None,Bo,2,0.5,100,AIC,2388
34,None,Bo,2,0.5,100,AIC,52
35,None,Bo,2,0.5,100,AIC,Inf
36,None,Bo,2,0.5,100,AIC,5415
37,None,Bo,2,0.5,100,AIC,6002
38,None,Bo,2,0.5,100,AIC,Inf
39,None,Bo,2,0.5,100,AIC,Inf
40,None,Bo,2,0.5,100,AIC,3898
41,None,Bo,2,0.5,100,AIC,3911
42,None,Bo,2,0.5,100,AIC,2339
43,None,Bo,2,0.5,100,AIC,3637
44,None,Bo,2,0.5,100,AIC,2053
45,None,Bo,2,0.5,100,AIC,1293
46,None,Bo,2,0.5,100,AIC,1704
47,None,Bo,2,0.5,100,AIC,74
48,None,Bo,2,0.5,100,AIC,3862
49,None,Bo,2,0.5,100,AIC,8697
50,None,Bo,2,0.5,100,AIC,1419
1,None,Bo,7,0.5,100,AIC,637
2,None,Bo,7,0.5,100,AIC,3161
3,None,Bo,7,0.5,100,AIC,7039
4,None,Bo,7,0.5,100,AIC,5412
5,None,Bo,7,0.5,100,AIC,1251
6,None,Bo,7,0.5,100,AIC,2335
7,None,Bo,7,0.5,100,AIC,410
8,None,Bo,7,0.5,100,AIC,1
9,None,Bo,7,0.5,100,AIC,452
10,None,Bo,7,0.5,100,AIC,5103
11,None,Bo,7,0.5,100,AIC,928
12,None,Bo,7,0.5,100,AIC,2331
13,None,Bo,7,0.5,100,AIC,1192
14,None,Bo,7,0.5,100,AIC,2490
15,None,Bo,7,0.5,100,AIC,326
16,None,Bo,7,0.5,100,AIC,43
17,None,Bo,7,0.5,100,AIC,645
18,None,Bo,7,0.5,100,AIC,7628
19,None,Bo,7,0.5,100,AIC,Inf
20,None,Bo,7,0.5,100,AIC,3103
21,None,Bo,7,0.5,100,AIC,2281
22,None,Bo,7,0.5,100,AIC,1563
23,None,Bo,7,0.5,100,AIC,4
24,None,Bo,7,0.5,100,AIC,1072
25,None,Bo,7,0.5,100,AIC,1390
26,None,Bo,7,0.5,100,AIC,4123
27,None,Bo,7,0.5,100,AIC,60
28,None,Bo,7,0.5,100,AIC,3841
29,None,Bo,7,0.5,100,AIC,1479
30,None,Bo,7,0.5,100,AIC,3048
31,None,Bo,7,0.5,100,AIC,1440
32,None,Bo,7,0.5,100,AIC,1530
33,None,Bo,7,0.5,100,AIC,712
34,None,Bo,7,0.5,100,AIC,1
35,None,Bo,7,0.5,100,AIC,2039
36,None,Bo,7,0.5,100,AIC,6092
