replica,network,population,true_model,sigma,base_SS,modelcompare,TAT,TAT50
44,None,Tess,2,0.5,100,AIC,0.4472,0
45,None,Tess,2,0.5,100,AIC,0.702,1
46,None,Tess,2,0.5,100,AIC,0.7711,1
47,None,Tess,2,0.5,100,AIC,0.7687,1
48,None,Tess,2,0.5,100,AIC,0.0471,0
49,None,Tess,2,0.5,100,AIC,0.2383,0
50,None,Tess,2,0.5,100,AIC,0.4323,0
1,None,Tess,7,0.5,100,AIC,0.6322,1
2,None,Tess,7,0.5,100,AIC,0.2642,0
3,None,Tess,7,0.5,100,AIC,0,0
4,None,Tess,7,0.5,100,AIC,0.1273,0
5,None,Tess,7,0.5,100,AIC,0.7265,1
6,None,Tess,7,0.5,100,AIC,0.0451,0
7,None,Tess,7,0.5,100,AIC,0.9244,1
8,None,Tess,7,0.5,100,AIC,0.8672,1
9,None,Tess,7,0.5,100,AIC,0.6505,1
10,None,Tess,7,0.5,100,AIC,0.0364,0
11,None,Tess,7,0.5,100,AIC,0.8859,1
12,None,Tess,7,0.5,100,AIC,0.3426,0
13,None,Tess,7,0.5,100,AIC,0.899,1
14,None,Tess,7,0.5,100,AIC,0.6815,1
15,None,Tess,7,0.5,100,AIC,0.8259,1
16,None,Tess,7,0.5,100,AIC,0.1253,0
17,None,Tess,7,0.5,100,AIC,0.1501,0
18,None,Tess,7,0.5,100,AIC,0.2398,0
19,None,Tess,7,0.5,100,AIC,0.8502,1
20,None,Tess,7,0.5,100,AIC,0.2651,0
21,None,Tess,7,0.5,100,AIC,0.8478,1
22,None,Tess,7,0.5,100,AIC,0.4679,0
23,None,Tess,7,0.5,100,AIC,0.3725,0
24,None,Tess,7,0.5,100,AIC,0.2862,0
25,None,Tess,7,0.5,100,AIC,0.2869,0
26,None,Tess,7,0.5,100,AIC,0.6862,1
27,None,Tess,7,0.5,100,AIC,0.862,1
28,None,Tess,7,0.5,100,AIC,0.5329,1
29,None,Tess,7,0.5,100,AIC,0.5061,1
30,None,Tess,7,0.5,100,AIC,0.2331,0
31,None,Tess,7,0.5,100,AIC,0.0294,0
32,None,Tess,7,0.5,100,AIC,0.8317,1
33,None,Tess,7,0.5,100,AIC,0.884,1
34,None,Tess,7,0.5,100,AIC,0.8672,1
35,None,Tess,7,0.5,100,AIC,0.6246,1
36,None,Tess,7,0.5,100,AIC,0.2017,0
37,None,Tess,7,0.5,100,AIC,0.49,0
38,None,Tess,7,0.5,100,AIC,0.9374,1
39,None,Tess,7,0.5,100,AIC,0.4923,0
40,None,Tess,7,0.5,100,AIC,0.8371,1
41,None,Tess,7,0.5,100,AIC,0.7207,1
42,None,Tess,7,0.5,100,AIC,0.0022,0
43,None,Tess,7,0.5,100,AIC,0.4093,0
44,None,Tess,7,0.5,100,AIC,0.7163,1
45,None,Tess,7,0.5,100,AIC,0.1042,0
46,None,Tess,7,0.5,100,AIC,0.0279,0
47,None,Tess,7,0.5,100,AIC,0.0099,0
48,None,Tess,7,0.5,100,AIC,0,0
49,None,Tess,7,0.5,100,AIC,0.7235,1
50,None,Tess,7,0.5,100,AIC,0.2403,0
1,None,Tess,13,0.5,100,BIC,0.202,0
2,None,Tess,13,0.5,100,BIC,0.134,0
3,None,Tess,13,0.5,100,BIC,0.0036,0
4,None,Tess,13,0.5,100,BIC,0.0672,0
5,None,Tess,13,0.5,100,BIC,0.0042,0
6,None,Tess,13,0.5,100,BIC,0.0025,0
7,None,Tess,13,0.5,100,BIC,0.0476,0
8,None,Tess,13,0.5,100,BIC,0,0
9,None,Tess,13,0.5,100,BIC,0.4387,0
10,None,Tess,13,0.5,100,BIC,0,0
11,None,Tess,13,0.5,100,BIC,0,0
12,None,Tess,13,0.5,100,BIC,0,0
13,None,Tess,13,0.5,100,BIC,0.0116,0
14,None,Tess,13,0.5,100,BIC,0,0
15,None,Tess,13,0.5,100,BIC,0.0234,0
16,None,Tess,13,0.5,100,BIC,0,0
17,None,Tess,13,0.5,100,BIC,0.5445,1
18,None,Tess,13,0.5,100,BIC,0.4109,0
19,None,Tess,13,0.5,100,BIC,0.004,0
20,None,Tess,13,0.5,100,BIC,0.025,0
21,None,Tess,13,0.5,100,BIC,0.0057,0
22,None,Tess,13,0.5,100,BIC,6e-4,0
23,None,Tess,13,0.5,100,BIC,0,0
24,None,Tess,13,0.5,100,BIC,0.017,0
25,None,Tess,13,0.5,100,BIC,0.1925,0
26,None,Tess,13,0.5,100,BIC,0.5141,1
27,None,Tess,13,0.5,100,BIC,0,0
28,None,Tess,13,0.5,100,BIC,0.5813,1
29,None,Tess,13,0.5,100,BIC,0,0
30,None,Tess,13,0.5,100,BIC,0.0048,0
31,None,Tess,13,0.5,100,BIC,0.0106,0
32,None,Tess,13,0.5,100,BIC,0.0021,0
33,None,Tess,13,0.5,100,BIC,0.0583,0
34,None,Tess,13,0.5,100,BIC,0,0
35,None,Tess,13,0.5,100,BIC,0.0359,0
36,None,Tess,13,0.5,100,BIC,1e-4,0
37,None,Tess,13,0.5,100,BIC,0.98,1
38,None,Tess,13,0.5,100,BIC,0.0463,0
39,None,Tess,13,0.5,100,BIC,0,0
40,None,Tess,13,0.5,100,BIC,0.0029,0
41,None,Tess,13,0.5,100,BIC,0.1196,0
42,None,Tess,13,0.5,100,BIC,0.0011,0
43,None,Tess,13,0.5,100,BIC,0.0154,0
44,None,Tess,13,0.5,100,BIC,0.962,1
45,None,Tess,13,0.5,100,BIC,0,0
46,None,Tess,13,0.5,100,BIC,0.0078,0
47,None,Tess,13,0.5,100,BIC,0.0028,0
48,None,Tess,13,0.5,100,BIC,0.1864,0
49,None,Tess,13,0.5,100,BIC,0.31,0
50,None,Tess,13,0.5,100,BIC,0.045,0
1,None,Tess,2,0.5,100,BIC,0.9066,1
2,None,Tess,2,0.5,100,BIC,0.9264,1
3,None,Tess,2,0.5,100,BIC,0.937,1
4,None,Tess,2,0.5,100,BIC,0.6213,1
5,None,Tess,2,0.5,100,BIC,0.5733,1
6,None,Tess,2,0.5,100,BIC,0.9345,1
7,None,Tess,2,0.5,100,BIC,0.6438,1
8,None,Tess,2,0.5,100,BIC,0.9596,1
9,None,Tess,2,0.5,100,BIC,0.7097,1
10,None,Tess,2,0.5,100,BIC,0.7821,1
11,None,Tess,2,0.5,100,BIC,0.9471,1
12,None,Tess,2,0.5,100,BIC,0.9395,1
13,None,Tess,2,0.5,100,BIC,0.7719,1
14,None,Tess,2,0.5,100,BIC,0.9642,1
15,None,Tess,2,0.5,100,BIC,0.9604,1
16,None,Tess,2,0.5,100,BIC,0.685,1
17,None,Tess,2,0.5,100,BIC,0.6039,1
18,None,Tess,2,0.5,100,BIC,0.5788,1
19,None,Tess,2,0.5,100,BIC,0.3013,0
20,None,Tess,2,0.5,100,BIC,0.4733,0
21,None,Tess,2,0.5,100,BIC,0.7254,1
22,None,Tess,2,0.5,100,BIC,0.9088,1
23,None,Tess,2,0.5,100,BIC,0.8683,1
24,None,Tess,2,0.5,100,BIC,0.8485,1
25,None,Tess,2,0.5,100,BIC,0.688,1
26,None,Tess,2,0.5,100,BIC,0.5779,1
27,None,Tess,2,0.5,100,BIC,0.7808,1
28,None,Tess,2,0.5,100,BIC,0.8451,1
29,None,Tess,2,0.5,100,BIC,0.7358,1
30,None,Tess,2,0.5,100,BIC,0.269,0
31,None,Tess,2,0.5,100,BIC,0.4039,0
32,None,Tess,2,0.5,100,BIC,0.9603,1
33,None,Tess,2,0.5,100,BIC,0.9184,1
34,None,Tess,2,0.5,100,BIC,0.9596,1
35,None,Tess,2,0.5,100,BIC,0.1999,0
36,None,Tess,2,0.5,100,BIC,0.6959,1
37,None,Tess,2,0.5,100,BIC,0.6657,1
38,None,Tess,2,0.5,100,BIC,0.9286,1
39,None,Tess,2,0.5,100,BIC,0.5596,1
40,None,Tess,2,0.5,100,BIC,0.9548,1
41,None,Tess,2,0.5,100,BIC,0.87,1
42,None,Tess,2,0.5,100,BIC,0.959,1
43,None,Tess,2,0.5,100,BIC,0.6592,1
44,None,Tess,2,0.5,100,BIC,0.4268,0
45,None,Tess,2,0.5,100,BIC,0.9159,1
46,None,Tess,2,0.5,100,BIC,0.8017,1
47,None,Tess,2,0.5,100,BIC,0.7503,1
48,None,Tess,2,0.5,100,BIC,0.8143,1
49,None,Tess,2,0.5,100,BIC,0.7427,1
50,None,Tess,2,0.5,100,BIC,0.5301,1
1,None,Tess,7,0.5,100,BIC,0.0141,0
2,None,Tess,7,0.5,100,BIC,0.0268,0
3,None,Tess,7,0.5,100,BIC,0.109,0
4,None,Tess,7,0.5,100,BIC,0.2165,0
5,None,Tess,7,0.5,100,BIC,0.5477,1
6,None,Tess,7,0.5,100,BIC,0.0087,0
7,None,Tess,7,0.5,100,BIC,0.8503,1
8,None,Tess,7,0.5,100,BIC,0.7174,1
9,None,Tess,7,0.5,100,BIC,0.999,1
10,None,Tess,7,0.5,100,BIC,0.0065,0
11,None,Tess,7,0.5,100,BIC,0.7161,1
12,None,Tess,7,0.5,100,BIC,0.0396,0
13,None,Tess,7,0.5,100,BIC,0.9586,1
14,None,Tess,7,0.5,100,BIC,0.9776,1
15,None,Tess,7,0.5,100,BIC,0.3041,0
16,None,Tess,7,0.5,100,BIC,0.5708,1
17,None,Tess,7,0.5,100,BIC,0.8944,1
18,None,Tess,7,0.5,100,BIC,0.4332,0
19,None,Tess,7,0.5,100,BIC,0.9452,1
20,None,Tess,7,0.5,100,BIC,0.8727,1
21,None,Tess,7,0.5,100,BIC,0.608,1
22,None,Tess,7,0.5,100,BIC,0.2,0
23,None,Tess,7,0.5,100,BIC,0.052,0
24,None,Tess,7,0.5,100,BIC,0.0913,0
25,None,Tess,7,0.5,100,BIC,0.5947,1
26,None,Tess,7,0.5,100,BIC,0.5392,1
27,None,Tess,7,0.5,100,BIC,0.664,1
28,None,Tess,7,0.5,100,BIC,0.0323,0
29,None,Tess,7,0.5,100,BIC,0.2549,0
30,None,Tess,7,0.5,100,BIC,0.5372,1
31,None,Tess,7,0.5,100,BIC,4e-4,0
32,None,Tess,7,0.5,100,BIC,0.591,1
33,None,Tess,7,0.5,100,BIC,0.9672,1
34,None,Tess,7,0.5,100,BIC,0.7174,1
35,None,Tess,7,0.5,100,BIC,0.2871,0
36,None,Tess,7,0.5,100,BIC,0.0488,0
37,None,Tess,7,0.5,100,BIC,0.2119,0
38,None,Tess,7,0.5,100,BIC,0.8766,1
39,None,Tess,7,0.5,100,BIC,0.2393,0
40,None,Tess,7,0.5,100,BIC,0.4261,0
41,None,Tess,7,0.5,100,BIC,0.9778,1
42,None,Tess,7,0.5,100,BIC,2e-4,0
43,None,Tess,7,0.5,100,BIC,0.6518,1
44,None,Tess,7,0.5,100,BIC,0.794,1
45,None,Tess,7,0.5,100,BIC,0.0424,0
46,None,Tess,7,0.5,100,BIC,0.0046,0
47,None,Tess,7,0.5,100,BIC,0,0
48,None,Tess,7,0.5,100,BIC,0.8072,1
49,None,Tess,7,0.5,100,BIC,0.4679,0
50,None,Tess,7,0.5,100,BIC,0.0382,0
1,None,Tess,13,0.8,100,AIC,3e-4,0
2,None,Tess,13,0.8,100,AIC,0,0
3,None,Tess,13,0.8,100,AIC,0,0
4,None,Tess,13,0.8,100,AIC,4e-4,0
5,None,Tess,13,0.8,100,AIC,1e-4,0
6,None,Tess,13,0.8,100,AIC,0,0
7,None,Tess,13,0.8,100,AIC,6e-4,0
8,None,Tess,13,0.8,100,AIC,1e-4,0
9,None,Tess,13,0.8,100,AIC,0.0024,0
10,None,Tess,13,0.8,100,AIC,0,0
11,None,Tess,13,0.8,100,AIC,0,0
12,None,Tess,13,0.8,100,AIC,1e-4,0
13,None,Tess,13,0.8,100,AIC,6e-4,0
14,None,Tess,13,0.8,100,AIC,0,0
15,None,Tess,13,0.8,100,AIC,0,0
16,None,Tess,13,0.8,100,AIC,3e-4,0
17,None,Tess,13,0.8,100,AIC,0,0
18,None,Tess,13,0.8,100,AIC,4e-4,0
19,None,Tess,13,0.8,100,AIC,1e-4,0
20,None,Tess,13,0.8,100,AIC,0,0
21,None,Tess,13,0.8,100,AIC,0,0
22,None,Tess,13,0.8,100,AIC,3e-4,0
23,None,Tess,13,0.8,100,AIC,0,0
24,None,Tess,13,0.8,100,AIC,2e-4,0
25,None,Tess,13,0.8,100,AIC,7e-4,0
26,None,Tess,13,0.8,100,AIC,7e-4,0
27,None,Tess,13,0.8,100,AIC,0,0
28,None,Tess,13,0.8,100,AIC,0.001,0
29,None,Tess,13,0.8,100,AIC,2e-4,0
30,None,Tess,13,0.8,100,AIC,0,0
31,None,Tess,13,0.8,100,AIC,0,0
32,None,Tess,13,0.8,100,AIC,3e-4,0
33,None,Tess,13,0.8,100,AIC,0.0016,0
34,None,Tess,13,0.8,100,AIC,1e-4,0
35,None,Tess,13,0.8,100,AIC,0,0
36,None,Tess,13,0.8,100,AIC,2e-4,0
37,None,Tess,13,0.8,100,AIC,7e-4,0
38,None,Tess,13,0.8,100,AIC,1e-4,0
39,None,Tess,13,0.8,100,AIC,0,0
40,None,Tess,13,0.8,100,AIC,1e-4,0
41,None,Tess,13,0.8,100,AIC,4e-4,0
42,None,Tess,13,0.8,100,AIC,4e-4,0
43,None,Tess,13,0.8,100,AIC,0,0
44,None,Tess,13,0.8,100,AIC,0.0013,0
45,None,Tess,13,0.8,100,AIC,7e-4,0
46,None,Tess,13,0.8,100,AIC,0.0014,0
47,None,Tess,13,0.8,100,AIC,7e-4,0
48,None,Tess,13,0.8,100,AIC,1e-4,0
49,None,Tess,13,0.8,100,AIC,1e-4,0
50,None,Tess,13,0.8,100,AIC,0,0
1,None,Tess,2,0.8,100,AIC,0.2702,0
2,None,Tess,2,0.8,100,AIC,0.2919,0
3,None,Tess,2,0.8,100,AIC,0.3242,0
4,None,Tess,2,0.8,100,AIC,0.5333,1
5,None,Tess,2,0.8,100,AIC,0.6404,1
6,None,Tess,2,0.8,100,AIC,0.4069,0
7,None,Tess,2,0.8,100,AIC,0.5579,1
8,None,Tess,2,0.8,100,AIC,0.6598,1
9,None,Tess,2,0.8,100,AIC,0.6853,1
10,None,Tess,2,0.8,100,AIC,0.2221,0
11,None,Tess,2,0.8,100,AIC,0.3788,0
12,None,Tess,2,0.8,100,AIC,0.3144,0
13,None,Tess,2,0.8,100,AIC,0.6528,1
14,None,Tess,2,0.8,100,AIC,0.5448,1
15,None,Tess,2,0.8,100,AIC,0.4944,0
16,None,Tess,2,0.8,100,AIC,0.5992,1
17,None,Tess,2,0.8,100,AIC,0.6285,1
18,None,Tess,2,0.8,100,AIC,0.6662,1
19,None,Tess,2,0.8,100,AIC,0.1498,0
20,None,Tess,2,0.8,100,AIC,0.5578,1
21,None,Tess,2,0.8,100,AIC,0.687,1
22,None,Tess,2,0.8,100,AIC,0.6597,1
23,None,Tess,2,0.8,100,AIC,0.4586,0
24,None,Tess,2,0.8,100,AIC,0.661,1
25,None,Tess,2,0.8,100,AIC,0.6002,1
26,None,Tess,2,0.8,100,AIC,0.6662,1
27,None,Tess,2,0.8,100,AIC,0.5908,1
28,None,Tess,2,0.8,100,AIC,0.2455,0
29,None,Tess,2,0.8,100,AIC,0.475,0
30,None,Tess,2,0.8,100,AIC,0.1553,0
31,None,Tess,2,0.8,100,AIC,0.17,0
32,None,Tess,2,0.8,100,AIC,0.5179,1
33,None,Tess,2,0.8,100,AIC,0.626,1
34,None,Tess,2,0.8,100,AIC,0.6598,1
35,None,Tess,2,0.8,100,AIC,0.6019,1
36,None,Tess,2,0.8,100,AIC,0.4904,0
37,None,Tess,2,0.8,100,AIC,0.5705,1
38,None,Tess,2,0.8,100,AIC,0.3147,0
39,None,Tess,2,0.8,100,AIC,0.626,1
40,None,Tess,2,0.8,100,AIC,0.3037,0
41,None,Tess,2,0.8,100,AIC,0.6024,1
42,None,Tess,2,0.8,100,AIC,0.4062,0
43,None,Tess,2,0.8,100,AIC,0.5075,1
44,None,Tess,2,0.8,100,AIC,0.6051,1
45,None,Tess,2,0.8,100,AIC,0.2854,0
46,None,Tess,2,0.8,100,AIC,0.2393,0
47,None,Tess,2,0.8,100,AIC,0.2161,0
48,None,Tess,2,0.8,100,AIC,0.5153,1
49,None,Tess,2,0.8,100,AIC,0.6918,1
50,None,Tess,2,0.8,100,AIC,0.5971,1
1,None,Tess,7,0.8,100,AIC,7e-4,0
2,None,Tess,7,0.8,100,AIC,5e-4,0
3,None,Tess,7,0.8,100,AIC,5e-4,0
4,None,Tess,7,0.8,100,AIC,4e-4,0
5,None,Tess,7,0.8,100,AIC,0.0023,0
6,None,Tess,7,0.8,100,AIC,0,0
7,None,Tess,7,0.8,100,AIC,0.0011,0
8,None,Tess,7,0.8,100,AIC,0.0023,0
9,None,Tess,7,0.8,100,AIC,6e-4,0
10,None,Tess,7,0.8,100,AIC,2e-4,0
11,None,Tess,7,0.8,100,AIC,5e-4,0
12,None,Tess,7,0.8,100,AIC,5e-4,0
13,None,Tess,7,0.8,100,AIC,0.0015,0
14,None,Tess,7,0.8,100,AIC,0.0015,0
15,None,Tess,7,0.8,100,AIC,4e-4,0
16,None,Tess,7,0.8,100,AIC,3e-4,0
17,None,Tess,7,0.8,100,AIC,0.0036,0
18,None,Tess,7,0.8,100,AIC,4e-4,0
19,None,Tess,7,0.8,100,AIC,3e-4,0
20,None,Tess,7,0.8,100,AIC,0.001,0
21,None,Tess,7,0.8,100,AIC,0.0015,0
22,None,Tess,7,0.8,100,AIC,0.0011,0
23,None,Tess,7,0.8,100,AIC,0.0015,0
24,None,Tess,7,0.8,100,AIC,0.0033,0
25,None,Tess,7,0.8,100,AIC,0.0021,0
26,None,Tess,7,0.8,100,AIC,0,0
27,None,Tess,7,0.8,100,AIC,0.0037,0
28,None,Tess,7,0.8,100,AIC,0,0
29,None,Tess,7,0.8,100,AIC,3e-4,0
30,None,Tess,7,0.8,100,AIC,0.0015,0
31,None,Tess,7,0.8,100,AIC,7e-4,0
32,None,Tess,7,0.8,100,AIC,0.0025,0
33,None,Tess,7,0.8,100,AIC,0.0015,0
34,None,Tess,7,0.8,100,AIC,0.0023,0
35,None,Tess,7,0.8,100,AIC,0.0013,0
36,None,Tess,7,0.8,100,AIC,4e-4,0
37,None,Tess,7,0.8,100,AIC,4e-4,0
38,None,Tess,7,0.8,100,AIC,0.0012,0
39,None,Tess,7,0.8,100,AIC,0.0019,0
40,None,Tess,7,0.8,100,AIC,0,0
41,None,Tess,7,0.8,100,AIC,6e-4,0
42,None,Tess,7,0.8,100,AIC,5e-4,0
43,None,Tess,7,0.8,100,AIC,1e-4,0
44,None,Tess,7,0.8,100,AIC,0.0012,0
45,None,Tess,7,0.8,100,AIC,9e-4,0
46,None,Tess,7,0.8,100,AIC,0.0012,0
47,None,Tess,7,0.8,100,AIC,0,0
48,None,Tess,7,0.8,100,AIC,7e-4,0
49,None,Tess,7,0.8,100,AIC,0.0036,0
50,None,Tess,7,0.8,100,AIC,0,0
1,None,Tess,13,0.8,100,BIC,0,0
2,None,Tess,13,0.8,100,BIC,0,0
3,None,Tess,13,0.8,100,BIC,0,0
4,None,Tess,13,0.8,100,BIC,0,0
5,None,Tess,13,0.8,100,BIC,0,0
6,None,Tess,13,0.8,100,BIC,0,0
7,None,Tess,13,0.8,100,BIC,0,0
8,None,Tess,13,0.8,100,BIC,0,0
9,None,Tess,13,0.8,100,BIC,0,0
10,None,Tess,13,0.8,100,BIC,0,0
11,None,Tess,13,0.8,100,BIC,0,0
12,None,Tess,13,0.8,100,BIC,0,0
13,None,Tess,13,0.8,100,BIC,0,0
14,None,Tess,13,0.8,100,BIC,0,0
15,None,Tess,13,0.8,100,BIC,0,0
16,None,Tess,13,0.8,100,BIC,0,0
17,None,Tess,13,0.8,100,BIC,0,0
18,None,Tess,13,0.8,100,BIC,0,0
19,None,Tess,13,0.8,100,BIC,0,0
20,None,Tess,13,0.8,100,BIC,0,0
21,None,Tess,13,0.8,100,BIC,0,0
22,None,Tess,13,0.8,100,BIC,0,0
23,None,Tess,13,0.8,100,BIC,1e-4,0
24,None,Tess,13,0.8,100,BIC,0,0
25,None,Tess,13,0.8,100,BIC,0,0
26,None,Tess,13,0.8,100,BIC,1e-4,0
27,None,Tess,13,0.8,100,BIC,0,0
28,None,Tess,13,0.8,100,BIC,0,0
29,None,Tess,13,0.8,100,BIC,0,0
30,None,Tess,13,0.8,100,BIC,0,0
31,None,Tess,13,0.8,100,BIC,0,0
32,None,Tess,13,0.8,100,BIC,0,0
33,None,Tess,13,0.8,100,BIC,3e-4,0
34,None,Tess,13,0.8,100,BIC,0,0
35,None,Tess,13,0.8,100,BIC,0,0
36,None,Tess,13,0.8,100,BIC,0,0
37,None,Tess,13,0.8,100,BIC,0,0
38,None,Tess,13,0.8,100,BIC,0,0
39,None,Tess,13,0.8,100,BIC,0,0
40,None,Tess,13,0.8,100,BIC,0,0
41,None,Tess,13,0.8,100,BIC,0,0
42,None,Tess,13,0.8,100,BIC,0,0
43,None,Tess,13,0.8,100,BIC,0,0
44,None,Tess,13,0.8,100,BIC,0,0
45,None,Tess,13,0.8,100,BIC,0,0
46,None,Tess,13,0.8,100,BIC,0,0
47,None,Tess,13,0.8,100,BIC,0,0
48,None,Tess,13,0.8,100,BIC,0,0
49,None,Tess,13,0.8,100,BIC,0,0
50,None,Tess,13,0.8,100,BIC,0,0
1,None,Tess,2,0.8,100,BIC,0.1175,0
2,None,Tess,2,0.8,100,BIC,0.1302,0
3,None,Tess,2,0.8,100,BIC,0.1748,0
4,None,Tess,2,0.8,100,BIC,0.3749,0
5,None,Tess,2,0.8,100,BIC,0.5103,1
6,None,Tess,2,0.8,100,BIC,0.216,0
7,None,Tess,2,0.8,100,BIC,0.3598,0
8,None,Tess,2,0.8,100,BIC,0.5187,1
9,None,Tess,2,0.8,100,BIC,0.5665,1
10,None,Tess,2,0.8,100,BIC,0.0831,0
11,None,Tess,2,0.8,100,BIC,0.1983,0
12,None,Tess,2,0.8,100,BIC,0.1368,0
13,None,Tess,2,0.8,100,BIC,0.5286,1
14,None,Tess,2,0.8,100,BIC,0.3516,0
15,None,Tess,2,0.8,100,BIC,0.313,0
16,None,Tess,2,0.8,100,BIC,0.4198,0
17,None,Tess,2,0.8,100,BIC,0.4644,0
18,None,Tess,2,0.8,100,BIC,0.5373,1
19,None,Tess,2,0.8,100,BIC,0.0469,0
20,None,Tess,2,0.8,100,BIC,0.3981,0
21,None,Tess,2,0.8,100,BIC,0.5422,1
22,None,Tess,2,0.8,100,BIC,0.5003,1
23,None,Tess,2,0.8,100,BIC,0.2868,0
24,None,Tess,2,0.8,100,BIC,0.52,1
25,None,Tess,2,0.8,100,BIC,0.441,0
26,None,Tess,2,0.8,100,BIC,0.5245,1
27,None,Tess,2,0.8,100,BIC,0.4147,0
28,None,Tess,2,0.8,100,BIC,0.0932,0
29,None,Tess,2,0.8,100,BIC,0.288,0
30,None,Tess,2,0.8,100,BIC,0.0463,0
31,None,Tess,2,0.8,100,BIC,0.0566,0
32,None,Tess,2,0.8,100,BIC,0.3624,0
33,None,Tess,2,0.8,100,BIC,0.4677,0
34,None,Tess,2,0.8,100,BIC,0.5187,1
35,None,Tess,2,0.8,100,BIC,0.4173,0
36,None,Tess,2,0.8,100,BIC,0.3276,0
37,None,Tess,2,0.8,100,BIC,0.3834,0
38,None,Tess,2,0.8,100,BIC,0.1486,0
39,None,Tess,2,0.8,100,BIC,0.5008,1
40,None,Tess,2,0.8,100,BIC,0.1506,0
41,None,Tess,2,0.8,100,BIC,0.4376,0
42,None,Tess,2,0.8,100,BIC,0.1897,0
43,None,Tess,2,0.8,100,BIC,0.3245,0
44,None,Tess,2,0.8,100,BIC,0.4373,0
45,None,Tess,2,0.8,100,BIC,0.1343,0
46,None,Tess,2,0.8,100,BIC,0.0812,0
47,None,Tess,2,0.8,100,BIC,0.0773,0
48,None,Tess,2,0.8,100,BIC,0.3369,0
49,None,Tess,2,0.8,100,BIC,0.5672,1
50,None,Tess,2,0.8,100,BIC,0.4283,0
1,None,Tess,7,0.8,100,BIC,0,0
2,None,Tess,7,0.8,100,BIC,0,0
3,None,Tess,7,0.8,100,BIC,0,0
4,None,Tess,7,0.8,100,BIC,3e-4,0
5,None,Tess,7,0.8,100,BIC,0,0
6,None,Tess,7,0.8,100,BIC,0,0
7,None,Tess,7,0.8,100,BIC,5e-4,0
8,None,Tess,7,0.8,100,BIC,2e-4,0
9,None,Tess,7,0.8,100,BIC,2e-4,0
10,None,Tess,7,0.8,100,BIC,0,0
11,None,Tess,7,0.8,100,BIC,0,0
12,None,Tess,7,0.8,100,BIC,0,0
13,None,Tess,7,0.8,100,BIC,2e-4,0
14,None,Tess,7,0.8,100,BIC,2e-4,0
15,None,Tess,7,0.8,100,BIC,0,0
16,None,Tess,7,0.8,100,BIC,0,0
17,None,Tess,7,0.8,100,BIC,0,0
18,None,Tess,7,0.8,100,BIC,2e-4,0
19,None,Tess,7,0.8,100,BIC,6e-4,0
20,None,Tess,7,0.8,100,BIC,4e-4,0
21,None,Tess,7,0.8,100,BIC,0,0
22,None,Tess,7,0.8,100,BIC,3e-4,0
23,None,Tess,7,0.8,100,BIC,0,0
24,None,Tess,7,0.8,100,BIC,0,0
25,None,Tess,7,0.8,100,BIC,0,0
26,None,Tess,7,0.8,100,BIC,0,0
27,None,Tess,7,0.8,100,BIC,0,0
28,None,Tess,7,0.8,100,BIC,0,0
29,None,Tess,7,0.8,100,BIC,0,0
30,None,Tess,7,0.8,100,BIC,5e-4,0
31,None,Tess,7,0.8,100,BIC,1e-4,0
32,None,Tess,7,0.8,100,BIC,0,0
33,None,Tess,7,0.8,100,BIC,0,0
34,None,Tess,7,0.8,100,BIC,2e-4,0
35,None,Tess,7,0.8,100,BIC,2e-4,0
36,None,Tess,7,0.8,100,BIC,0,0
37,None,Tess,7,0.8,100,BIC,0,0
38,None,Tess,7,0.8,100,BIC,0,0
39,None,Tess,7,0.8,100,BIC,0,0
40,None,Tess,7,0.8,100,BIC,1e-4,0
41,None,Tess,7,0.8,100,BIC,0,0
42,None,Tess,7,0.8,100,BIC,0,0
43,None,Tess,7,0.8,100,BIC,1e-4,0
44,None,Tess,7,0.8,100,BIC,1e-4,0
45,None,Tess,7,0.8,100,BIC,0,0
46,None,Tess,7,0.8,100,BIC,0,0
47,None,Tess,7,0.8,100,BIC,0,0
48,None,Tess,7,0.8,100,BIC,0,0
49,None,Tess,7,0.8,100,BIC,0,0
50,None,Tess,7,0.8,100,BIC,0,0
