"meantime","agent","network"
0.817470504771094,"All","small"
0.71431921139751,"All","small"
0.675882295137522,"Bo","small"
0.740967907611581,"Bo","small"
0.645255757687033,"Bo","small"
0.779616416519086,"Bo","small"
0.471824375088731,"Bo","small"
0.611168307660064,"Bo","small"
0.619253752667512,"Bo","small"
0.626330565993477,"Bo","small"
0.773252294702696,"Bo","small"
0.551005251618163,"Bo","small"
0.522934558084793,"Bo","small"
0.668237585266816,"Bo","small"
0.690406485550012,"Bo","small"
0.805911708536,"Bo","small"
0.541799104586193,"Bo","small"
0.794317837566909,"Bo","small"
0.531305132531722,"Bo","small"
0.645282266608996,"Bo","small"
0.602172637749181,"Bo","small"
0.707338319944762,"Bo","small"
0.5948578733161,"Bo","small"
0.748230521560571,"Bo","small"
0.604516212726741,"Bo","small"
0.670847449025292,"Bo","small"
0.824204428157159,"Bo","small"
0.358155526158598,"Bo","small"
0.68989520335969,"Bo","small"
0.852991362035187,"Bo","small"
0.813456815158932,"Bo","small"
0.678999479319917,"Bo","small"
0.724634846567073,"Bo","small"
0.669061544286012,"Bo","small"
0.767667295771569,"Bo","small"
0.680053518185673,"Bo","small"
0.691392025374947,"Bo","small"
0.476608921051121,"Bo","small"
0.771750610750943,"Bo","small"
0.766502637895567,"Bo","small"
0.546159790696937,"Bo","small"
0.805186658405435,"Bo","small"
0.713628195516416,"Bo","small"
0.596168915479538,"Bo","small"
0.554584706999409,"Bo","small"
0.536714848721759,"Bo","small"
0.672842158384676,"Bo","small"
0.623946193333349,"Bo","small"
0.747398404797436,"Bo","small"
0.719643719093825,"Bo","small"
0.508932680725559,"Bo","small"
0.51694578232633,"Bo","small"
0.591184622358551,"Bo","small"
0.716489684714962,"Bo","small"
0.825300420281559,"Bo","small"
0.414802713508974,"Bo","small"
0.639627116820659,"Bo","small"
0.738061709040266,"Bo","small"
0.910777770607952,"Bo","small"
0.586819966929277,"Bo","small"
0.78136055028947,"Bo","small"
0.75701352363553,"Bo","small"
0.616129214738733,"Bo","small"
0.644998240336802,"Bo","small"
0.899745548835232,"Bo","small"
0.666006008130608,"Bo","small"
0.786474551620211,"Bo","small"
0.687865134657685,"Bo","small"
0.670646213692796,"Bo","small"
0.852079730561618,"Bo","small"
0.475315632727181,"Bo","small"
0.675418253968123,"Bo","small"
0.630602374162358,"Bo","small"
0.604947828835218,"Bo","small"
0.561073532475303,"Bo","small"
0.522189277697123,"Bo","small"
0.688291657847493,"Bo","small"
0.691213304580456,"Bo","small"
0.599850296462986,"Bo","small"
0.734663561601131,"Bo","small"
0.58027828842016,"Bo","small"
0.729365227358404,"Bo","small"
0.798607094637725,"Bo","small"
0.610936814894382,"Bo","small"
0.738075851702423,"Bo","small"
0.704151909788659,"Bo","small"
0.602059859523227,"Bo","small"
0.541318323075469,"Bo","small"
0.573678278668052,"Bo","small"
0.628920542883164,"Bo","small"
0.606401675080097,"Bo","small"
0.770944137954922,"Bo","small"
0.529104805087141,"Bo","small"
0.600216759023635,"Bo","small"
0.817161258579984,"Bo","small"
0.575503237536392,"Bo","small"
0.8156483751835,"Bo","small"
0.671270380736296,"Bo","small"
0.670272113409642,"Bo","small"
0.708530768414448,"Bo","small"
0.589065726977733,"Bo","small"
0.447820972791443,"Bo","small"
0.674581140643202,"Bo","small"
0.634088463180297,"Bo","small"
0.773218421688607,"Bo","small"
0.769123674480872,"Bo","small"
0.619867591946441,"Bo","small"
0.548964266331462,"Bo","small"
0.835914241264153,"Bo","small"
0.855419968388014,"Bo","small"
0.836377906031659,"Bo","small"
0.550445359919269,"Bo","small"
0.775798842682004,"Bo","small"
0.65295651114223,"Bo","small"
0.659649685056192,"Bo","small"
0.543359494435969,"Bo","small"
0.66195625548306,"Bo","small"
0.791935078375975,"Bo","small"
0.784568064263584,"Bo","small"
0.602187431359529,"Bo","small"
0.394368355907447,"Bo","small"
0.653852398777148,"Bo","small"
0.666285850702604,"Bo","small"
0.703928935308406,"Bo","small"
0.494474577668417,"Bo","small"
0.535741873865935,"Bo","small"
0.562565440025763,"Bo","small"
0.69512998229519,"Bo","small"
0.851712777199189,"Bo","small"
0.654977825652392,"Bo","small"
0.762824072522589,"Bo","small"
0.719973733343258,"Bo","small"
0.620401615762106,"Bo","small"
0.767985512553722,"Bo","small"
0.708633421028222,"Bo","small"
0.753307356404056,"Bo","small"
0.677008810564344,"Bo","small"
0.662339585865163,"Bo","small"
0.756375252792258,"Bo","small"
0.532874127548099,"Bo","small"
0.638703221914371,"Bo","small"
0.744505491016544,"Bo","small"
0.667851327753462,"Bo","small"
0.555696207162473,"Bo","small"
0.65428554076286,"Bo","small"
0.685801172581445,"Bo","small"
0.665054630122586,"Bo","small"
0.720465306424578,"Bo","small"
0.683900533118167,"Bo","small"
0.753896401267876,"Bo","small"
0.649276048279647,"Bo","small"
0.64454212751288,"Bo","small"
0.512564678122741,"Bo","small"
0.629432652447722,"Bo","small"
0.698524627130574,"Bo","small"
0.701677157233047,"Bo","small"
0.807175792557308,"Bo","small"
0.816501766274556,"Bo","small"
0.781584313249215,"Bo","small"
0.665518457064488,"Bo","small"
0.648400860490738,"Bo","small"
0.677794552944421,"Bo","small"
0.720905245292145,"Bo","small"
0.793074188107855,"Bo","small"
0.441923590729809,"Bo","small"
0.729253684727715,"Bo","small"
0.629853277867991,"Bo","small"
0.59095661660423,"Bo","small"
0.671448027748629,"Bo","small"
0.734382313238201,"Bo","small"
0.709494673857553,"Bo","small"
0.674376826381856,"Bo","small"
0.563717394743604,"Bo","small"
0.737775085704593,"Bo","small"
0.783502120410868,"Bo","small"
0.693358675386986,"Bo","small"
0.544114859790315,"Bo","small"
0.771176510867574,"Bo","small"
0.744258017431994,"Bo","small"
0.951934579132396,"Bo","small"
0.636803657242979,"Bo","small"
0.496557583397233,"Bo","small"
0.607495874866238,"Bo","small"
0.701198702773475,"Bo","small"
0.622209301395803,"Bo","small"
0.726083595742692,"Bo","small"
0.71286443659878,"Bo","small"
0.752647570759865,"Bo","small"
0.610321799715308,"Bo","small"
0.621978796613404,"Bo","small"
0.701070843372514,"Bo","small"
0.540478952353184,"Bo","small"
0.833242815437713,"Bo","small"
0.559499413504661,"Bo","small"
0.70963723503099,"Bo","small"
0.733112224145195,"Bo","small"
0.707806425432343,"Bo","small"
0.562960541585085,"Bo","small"
0.53616632908233,"Bo","small"
0.639772289143852,"Bo","small"
0.629591110021494,"Bo","small"
0.693519897659742,"Bo","small"
0.764585091867682,"Bo","small"
0.622271836139405,"Bo","small"
0.765361617585298,"Bo","small"
0.693026261429538,"Bo","small"
0.731539647267693,"Bo","small"
0.6844373621192,"Bo","small"
0.649423552016841,"Bo","small"
0.640525577062178,"Bo","small"
0.541021400347932,"Bo","small"
0.627626482983614,"Bo","small"
0.746757960891938,"Bo","small"
0.699987935266978,"Bo","small"
0.793308350633037,"Bo","small"
0.737905893776649,"Bo","small"
0.574006941581568,"Bo","small"
0.607483691052677,"Bo","small"
0.728244434081049,"Bo","small"
0.709252529511377,"Bo","small"
0.649654678746632,"Bo","small"
0.72680546735103,"Bo","small"
0.656608012947286,"Bo","small"
0.6826697117471,"Bo","small"
0.557026477447573,"Bo","small"
0.783965560298073,"Bo","small"
0.554792699695317,"Bo","small"
0.553613375328538,"Bo","small"
0.814822339194406,"Bo","small"
0.709986790106817,"Bo","small"
0.725535664466484,"Bo","small"
0.669138946997196,"Bo","small"
0.524115929748924,"Bo","small"
0.704146464411727,"Bo","small"
0.628272412622123,"Bo","small"
0.738018514015916,"Bo","small"
0.534716352169531,"Bo","small"
0.650554724202642,"Bo","small"
0.567702503604059,"Bo","small"
0.574907602992466,"Bo","small"
0.616047067773764,"Bo","small"
0.522221457375376,"Bo","small"
0.835362147253131,"Bo","small"
0.575026368118719,"Bo","small"
0.621115043688152,"Bo","small"
0.752297542734223,"Bo","small"
0.770136218716742,"Bo","small"
0.820158992452029,"Bo","small"
0.776197896453347,"Bo","small"
0.538610358668614,"Bo","small"
0.79071489777269,"Bo","small"
0.687906064331185,"Bo","small"
0.679149824201596,"Bo","small"
0.752215720880242,"Bo","small"
0.940607854418798,"Bo","small"
0.616489283995133,"Bo","small"
0.959331431171043,"Bo","small"
0.724783498818973,"Bo","small"
0.436152799978009,"Bo","small"
0.521943232559322,"Bo","small"
0.614042137770904,"Bo","small"
0.824828731991528,"Bo","small"
0.631153635351789,"Bo","small"
0.72315033171537,"Bo","small"
0.759610059786489,"Bo","small"
0.693143675814957,"Bo","small"
0.657106217056037,"Bo","small"
0.822610855656592,"Bo","small"
0.841094796542604,"Bo","small"
0.484422469093992,"Bo","small"
0.602569183032778,"Bo","small"
0.794200264521558,"Bo","small"
0.68944764788401,"Bo","small"
0.598721599133587,"Bo","small"
0.714019817443545,"Bo","small"
0.541796227389218,"Bo","small"
0.663357044594793,"Bo","small"
0.629065464025662,"Bo","small"
0.503726276085136,"Bo","small"
0.79310218150745,"Bo","small"
0.650558017425309,"Bo","small"
0.508265353623924,"Bo","small"
0.790769604327423,"Bo","small"
0.802708079347821,"Bo","small"
0.706036715471129,"Bo","small"
0.543103891324286,"Bo","small"
0.81127310155726,"Bo","small"
0.580412734812554,"Bo","small"
0.636679737823933,"Bo","small"
0.642450561413505,"Bo","small"
0.678976120816418,"Bo","small"
0.624582245404746,"Bo","small"
0.755526375942418,"Bo","small"
0.823842865494628,"Bo","small"
0.662336558020242,"Bo","small"
0.598310104845498,"Bo","small"
0.761510700659112,"Bo","small"
0.590766078145391,"Bo","small"
0.602341780256052,"Bo","small"
0.759679440091067,"Bo","small"
0.60622574969852,"Bo","small"
0.699448437695264,"Bo","small"
0.611891757607995,"Bo","small"
0.570562351827211,"Bo","small"
0.742010482375468,"Bo","small"
0.633846386457312,"Bo","small"
0.492928463671042,"Bo","small"
0.565876470059471,"Bo","small"
0.512974754061933,"Bo","small"
0.697819152944716,"Bo","small"
0.763316886215469,"Bo","small"
0.673989178252918,"Bo","small"
0.672950268496766,"Bo","small"
0.672031606368694,"Bo","small"
0.608892413122679,"Bo","small"
0.563840544984962,"Bo","small"
0.619946505316119,"Bo","small"
0.606969573800165,"Bo","small"
0.704470346708399,"Bo","small"
0.757728715083119,"Bo","small"
0.789046339281419,"Bo","small"
0.617901295438189,"Bo","small"
0.608189921855619,"Bo","small"
0.691113173293926,"Bo","small"
0.531868223751272,"Bo","small"
0.673045463892186,"Bo","small"
0.765754091927931,"Bo","small"
0.75801972133211,"Bo","small"
0.461190138793119,"Bo","small"
0.773295112533421,"Bo","small"
0.756315007240763,"Bo","small"
0.697348460742549,"Bo","small"
0.683655349813988,"Bo","small"
0.606609384107876,"Bo","small"
0.866827885898536,"Bo","small"
0.806358807010948,"Bo","small"
0.434195573065658,"Bo","small"
0.586990569143212,"Bo","small"
0.66509625749767,"Bo","small"
0.856450769822342,"Bo","small"
0.550145752234262,"Bo","small"
0.675317840207267,"Bo","small"
0.573594896719188,"Bo","small"
0.545247353210302,"Bo","small"
0.658788602515373,"Bo","small"
0.713362980665042,"Bo","small"
0.704952502214488,"Bo","small"
0.575877443768768,"Bo","small"
0.703196399973357,"Bo","small"
0.524789838543374,"Bo","small"
0.871199224853219,"Bo","small"
0.580023505907193,"Bo","small"
0.52226647932744,"Bo","small"
0.592209075220959,"Bo","small"
0.691669764053968,"Bo","small"
0.541220395085602,"Bo","small"
0.672765315472279,"Bo","small"
0.444919446178768,"Bo","small"
0.740330350818591,"Bo","small"
0.642478069016248,"Bo","small"
0.781060354642443,"Bo","small"
0.721228518537294,"Bo","small"
0.568294489886117,"Bo","small"
0.632929392944388,"Bo","small"
0.713805661077752,"Bo","small"
0.573102073329234,"Bo","small"
0.79440025029175,"Bo","small"
0.743838511131466,"Bo","small"
0.527565226708188,"Bo","small"
0.820741754917093,"Bo","small"
0.816029688343571,"Bo","small"
0.6509863102981,"Bo","small"
0.636683599427554,"Bo","small"
0.752463851568052,"Bo","small"
0.612953066340782,"Bo","small"
0.552247355965763,"Bo","small"
0.597430340869945,"Bo","small"
0.872005918437742,"Bo","small"
0.54218695944625,"Bo","small"
0.835709862868519,"Bo","small"
0.741399882183107,"Bo","small"
0.685029965711748,"Bo","small"
0.601855584617353,"Bo","small"
0.748777935654401,"Bo","small"
0.677601405937445,"Bo","small"
0.622665260499682,"Bo","small"
0.734028169408403,"Bo","small"
0.671687956904481,"Bo","small"
0.733045074324681,"Bo","small"
0.593995841334637,"Bo","small"
0.676392314951952,"Bo","small"
0.510843290739445,"Bo","small"
0.643794195213495,"Bo","small"
0.658047953201721,"Bo","small"
0.648617244527902,"Bo","small"
0.666785062352205,"Bo","small"
0.774809933910998,"Bo","small"
0.583979996642925,"Bo","small"
0.556481410692603,"Bo","small"
0.47859131798289,"Bo","small"
0.559903460667007,"Bo","small"
0.669917598997322,"Bo","small"
0.713369653060388,"Bo","small"
0.588095675154619,"Bo","small"
0.650405007685189,"Bo","small"
0.558054888567418,"Bo","small"
0.703001860878383,"Bo","small"
0.659735461509861,"Bo","small"
0.723799990364061,"Bo","small"
0.568097766862022,"Bo","small"
0.680926959212792,"Bo","small"
0.756768918700775,"Bo","small"
0.72105935961513,"Bo","small"
0.741513733218016,"Bo","small"
0.614097877408879,"Bo","small"
0.628832511679614,"Bo","small"
0.576499081551354,"Bo","small"
0.51495878606902,"Bo","small"
0.762385964210251,"Bo","small"
0.534358446832095,"Bo","small"
0.881049400291192,"Bo","small"
0.704752317513998,"Bo","small"
0.607023729059711,"Bo","small"
0.603074207488114,"Bo","small"
0.715659993109195,"Bo","small"
0.394307367855304,"Bo","small"
